Day_Open,Day_High,Day_Low,Day_Close,Day_Trend,Day_Date,Day_SwingMin,Day_SwingMax,Datetime,Open,High,Low,Close,Pivot,Candle,5EMA,15EMA,20EMA,50EMA,200EMA,RSI,Trend,CandleBody,Small_Swing_Min,Small_Swing_Max
16847.9,17148.6,16843.8,17092.2,-1,2022-02-22,16809.7,18350.9,2022-02-22 05:30:00,16847.9,17148.6,16843.8,17092.2,17028.199999999997,Green,17205.421872932395,17313.832780852303,17353.137535810944,17445.670579765407,16864.536985556035,37.74058681002981,-1,244.29999999999927,16809.7,18350.9
17194.5,17220.7,17027.8,17063.2,-1,2022-02-23,16809.7,18350.9,2022-02-23 05:30:00,17194.5,17220.7,17027.8,17063.2,17103.899999999998,Red,17158.01458195493,17282.503683245766,17325.524437162283,17430.671733500098,16866.51373196841,36.327236511868456,-1,131.29999999999927,16809.7,18350.9
16548.9,16705.2,16203.2,16248.0,-1,2022-02-24,16203.2,18350.9,2022-02-24 05:30:00,16548.9,16705.2,16203.2,16248.0,16385.466666666667,Red,16854.676387969954,17153.190722840045,17222.903062194448,17384.292449833425,16860.35936647619,16.050931268510553,-1,300.90000000000146,16203.2,18350.9
16515.7,16748.8,16478.3,16658.4,-1,2022-02-25,16203.2,18350.9,2022-02-25 05:30:00,16515.7,16748.8,16478.3,16658.4,16628.5,Green,16789.250925313303,17091.341882485038,17169.140865794976,17355.82607925172,16858.349820541105,37.220016208455576,-1,142.70000000000073,16203.2,18350.9
16481.6,16815.9,16356.3,16793.9,-1,2022-02-28,16203.2,18350.9,2022-02-28 05:30:00,16481.6,16815.9,16356.3,16793.9,16655.366666666665,Green,16790.80061687554,17054.16164717441,17133.40364048117,17333.78976241832,16857.70852879443,42.92250328389654,-1,312.3000000000029,16203.2,18350.9
16593.1,16678.5,16478.7,16605.9,-1,2022-03-02,16203.2,18350.9,2022-03-02 05:30:00,16593.1,16678.5,16478.7,16605.9,16587.7,Green,16729.167077917027,16998.12894127761,17083.165198530583,17305.245065852898,16855.202971293988,37.28398227055103,-1,12.80000000000291,16203.2,18350.9
16723.2,16768.9,16442.9,16498.1,-1,2022-03-03,16203.2,18350.9,2022-03-03 05:30:00,16723.2,16768.9,16442.9,16498.1,16569.966666666667,Red,16652.14471861135,16935.625323617907,17027.444703432433,17273.592318172392,16851.64970789803,34.19324142845889,-1,225.10000000000218,16203.2,18350.9
16339.5,16456.0,16133.8,16245.3,-1,2022-03-04,16133.8,18350.9,2022-03-04 05:30:00,16339.5,16456.0,16133.8,16245.3,16278.366666666667,Red,16516.529812407567,16849.33465816567,16952.954731676964,17233.267129224456,16845.616377471182,27.725420409867084,-1,94.20000000000073,16133.8,18350.9
15868.0,15944.6,15711.5,15863.2,-1,2022-03-07,15711.5,18350.9,2022-03-07 05:30:00,15868.0,15944.6,15711.5,15863.2,15839.766666666668,Red,16298.753208271713,16726.067825894963,16849.16856675535,17179.539006509774,16835.84109013316,20.643120878581215,-1,4.799999999999272,15711.5,18350.9
15747.8,16028.8,15671.5,16013.5,-1,2022-03-08,15671.5,18350.9,2022-03-08 05:30:00,15747.8,16028.8,15671.5,16013.5,15904.6,Green,16203.668805514477,16636.99684765809,16769.58108420722,17133.811986646648,16827.658591723874,29.182037390673898,-1,265.7000000000007,15671.5,18350.9
16078.0,16418.1,15990.0,16345.3,-1,2022-03-09,15671.5,18350.9,2022-03-09 05:30:00,16078.0,16418.1,15990.0,16345.3,16251.133333333331,Green,16250.879203676319,16600.534741700827,16729.173361901772,17102.889947954623,16822.859003746522,44.890770851669345,-1,267.2999999999993,15671.5,18350.9
16757.1,16757.3,16447.9,16594.9,-1,2022-03-10,15671.5,18350.9,2022-03-10 05:30:00,16757.1,16757.3,16447.9,16594.9,16600.033333333333,Red,16365.55280245088,16599.830398988222,16716.385422673033,17082.96877352503,16820.590754953024,54.08476105673002,-1,162.1999999999971,15671.5,18350.9
16528.8,16694.4,16470.9,16630.4,-1,2022-03-11,15671.5,18350.9,2022-03-11 05:30:00,16528.8,16694.4,16470.9,16630.4,16598.56666666667,Green,16453.83520163392,16603.651599114695,16708.19633479941,17065.220978484835,16818.698309630112,55.355944870559746,-1,101.60000000000218,15671.5,18350.9
16633.7,16887.9,16606.5,16871.3,-1,2022-03-14,15671.5,18350.9,2022-03-14 05:30:00,16633.7,16887.9,16606.5,16871.3,16788.566666666666,Green,16592.990134422616,16637.107649225356,16723.730017199465,17057.61623423053,16819.221709534293,63.56911655970321,-1,237.59999999999854,15671.5,18350.9
16900.7,16927.8,16555.0,16663.0,-1,2022-03-15,15671.5,18350.9,2022-03-15 05:30:00,16900.7,16927.8,16555.0,16663.0,16715.266666666666,Red,16616.326756281745,16640.344193072186,16717.94620603761,17042.141087790118,16817.667264663305,53.37954646443001,-1,237.70000000000073,15671.5,18350.9
16876.7,16987.9,16837.8,16975.3,1,2022-03-16,15671.5,16987.9,2022-03-16 05:30:00,16876.7,16987.9,16837.8,16975.3,16933.666666666668,Green,16735.98450418783,16682.213668938162,16742.456091176886,17039.519868661093,16819.23574959203,63.814830171585264,1,98.59999999999854,15671.5,16987.9
17202.9,17344.6,17175.8,17287.1,1,2022-03-17,15671.5,17344.6,2022-03-17 05:30:00,17202.9,17344.6,17175.8,17287.1,17269.166666666664,Green,16919.689669458552,16757.82446032089,16794.32693963623,17049.22889341948,16823.891115267732,71.46666622108411,1,84.19999999999709,15671.5,17344.6
17329.5,17353.3,17096.4,17117.6,1,2022-03-21,15671.5,17353.3,2022-03-21 05:30:00,17329.5,17353.3,17096.4,17117.6,17189.1,Red,16985.659779639034,16802.79640278078,16825.114850147063,17051.910113285383,16826.81359173273,62.80320061302711,1,211.90000000000146,15671.5,17353.3
17120.4,17334.4,17006.3,17315.5,1,2022-03-22,15671.5,17353.3,2022-03-22 05:30:00,17120.4,17334.4,17006.3,17315.5,17218.733333333334,Green,17095.606519759356,16866.884352433182,16871.818197752105,17062.24697158792,16831.676143058776,68.20357387588943,1,195.09999999999854,15671.5,17353.3
17405.1,17442.4,17199.6,17245.7,1,2022-03-23,15671.5,17442.4,2022-03-23 05:30:00,17405.1,17442.4,17199.6,17245.7,17295.899999999998,Red,17145.637679839572,16914.236308379037,16907.42598844238,17069.441207996235,16835.79578342635,64.25520779116252,1,159.39999999999782,15671.5,17442.4
17094.9,17291.8,17091.2,17222.8,1,2022-03-24,15671.5,17442.4,2022-03-24 05:30:00,17094.9,17291.8,17091.2,17222.8,17201.933333333334,Green,17171.35845322638,16952.806769831655,16937.461608590726,17075.455278270892,16839.646571650967,62.82337324034681,1,127.89999999999782,15671.5,17442.4
17289.0,17294.9,17076.6,17153.0,1,2022-03-25,15671.5,17442.4,2022-03-25 05:30:00,17289.0,17294.9,17076.6,17153.0,17174.833333333332,Red,17165.23896881759,16977.830923602698,16957.98907443923,17078.496247750467,16842.764516211653,58.088827643342356,1,136.0,15671.5,17442.4
