Datetime,Open,High,Low,Close,Volume
2023-09-29 05:30:00,19581.2,19726.25,19551.05,19638.3,0
2023-10-03 05:30:00,19622.4,19623.2,19479.65,19528.75,0
2023-10-04 05:30:00,19446.3,19457.8,19333.6,19436.1,0
2023-10-05 05:30:00,19521.85,19576.95,19487.3,19545.75,0
2023-10-06 05:30:00,19621.2,19675.75,19589.4,19653.5,0
2023-10-09 05:30:00,19539.45,19588.95,19480.5,19512.35,0
2023-10-10 05:30:00,19565.6,19717.8,19565.45,19689.85,0
2023-10-11 05:30:00,19767.0,19839.2,19756.95,19811.35,0
2023-10-12 05:30:00,19822.7,19843.3,19772.65,19794.0,0
2023-10-13 05:30:00,19654.55,19805.4,19635.3,19751.05,0
2023-10-16 05:30:00,19737.25,19781.3,19691.85,19731.75,0
2023-10-17 05:30:00,19843.2,19849.75,19775.65,19811.5,0
2023-10-18 05:30:00,19820.45,19840.95,19659.95,19671.1,0
2023-10-19 05:30:00,19545.2,19681.8,19512.35,19624.7,0
2023-10-20 05:30:00,19542.15,19593.8,19518.7,19542.65,0
2023-10-23 05:30:00,19521.6,19556.85,19257.85,19281.75,0
2023-10-25 05:30:00,19286.45,19347.3,19074.15,19122.15,0
2023-10-26 05:30:00,19027.25,19041.7,18837.85,18857.25,0
2023-10-27 05:30:00,18928.75,19076.15,18926.65,19047.25,0
2023-10-30 05:30:00,19053.4,19158.5,18940.0,19140.9,0
2023-10-31 05:30:00,19232.95,19233.7,19056.45,19079.6,0
2023-11-01 05:30:00,19064.05,19096.05,18973.7,18989.15,0
2023-11-02 05:30:00,19120.0,19175.25,19064.15,19133.25,0
2023-11-03 05:30:00,19241.0,19276.25,19210.9,19230.6,0
2023-11-06 05:30:00,19345.85,19423.0,19309.7,19411.75,0
2023-11-07 05:30:00,19404.05,19423.5,19329.1,19406.7,0
2023-11-08 05:30:00,19449.6,19464.4,19401.5,19443.5,0
2023-11-09 05:30:00,19457.4,19463.9,19378.35,19395.3,0
2023-11-10 05:30:00,19351.85,19451.3,19329.45,19425.35,0
2023-11-12 05:30:00,19547.25,19547.25,19510.25,19525.55,0
2023-11-13 05:30:00,19486.75,19494.4,19414.75,19443.55,0
2023-11-15 05:30:00,19651.4,19693.2,19579.65,19675.45,0
2023-11-16 05:30:00,19674.7,19875.25,19627.0,19765.2,0
2023-11-17 05:30:00,19674.75,19806.0,19667.45,19731.8,0
2023-11-20 05:30:00,19731.15,19756.45,19670.5,19694.0,0
2023-11-21 05:30:00,19770.9,19829.1,19754.05,19783.4,0
2023-11-22 05:30:00,19784.0,19825.55,19703.85,19811.85,0
2023-11-23 05:30:00,19828.45,19875.15,19786.75,19802.0,0
2023-11-24 05:30:00,19809.6,19832.85,19768.85,19794.7,0
2023-11-28 05:30:00,19844.65,19916.85,19800.0,19889.7,0
2023-11-29 05:30:00,19976.55,20104.65,19956.3,20096.6,0
2023-11-30 05:30:00,20108.5,20158.7,20015.85,20133.15,0
2023-12-01 05:30:00,20194.1,20291.55,20183.7,20267.9,0
2023-12-04 05:30:00,20601.95,20702.65,20507.75,20686.8,0
2023-12-05 05:30:00,20808.9,20864.05,20711.15,20855.1,0
2023-12-06 05:30:00,20950.75,20961.95,20852.15,20937.7,0
2023-12-07 05:30:00,20932.4,20941.25,20850.8,20901.15,0
2023-12-08 05:30:00,20934.1,21006.1,20862.7,20969.4,0
2023-12-11 05:30:00,20965.3,21026.1,20923.7,20997.1,0
2023-12-12 05:30:00,21018.55,21037.9,20867.15,20906.4,0
2023-12-13 05:30:00,20929.75,20950.0,20769.5,20926.35,0
2023-12-14 05:30:00,21110.4,21210.9,21074.45,21182.7,0
2023-12-15 05:30:00,21287.45,21492.3,21235.3,21456.65,0
2023-12-18 05:30:00,21434.8,21482.8,21365.35,21418.65,0
2023-12-19 05:30:00,21477.65,21505.05,21337.75,21453.1,0
2023-12-20 05:30:00,21543.5,21593.0,21087.35,21150.15,0
2023-12-21 05:30:00,21033.95,21288.35,20976.8,21255.05,0
2023-12-22 05:30:00,21295.85,21390.5,21232.45,21349.4,0
2023-12-26 05:30:00,21365.2,21477.15,21329.45,21441.35,0
2023-12-27 05:30:00,21497.65,21675.75,21495.8,21654.75,0
2023-12-28 05:30:00,21715.0,21801.45,21678.0,21778.7,0
2023-12-29 05:30:00,21737.65,21770.3,21676.9,21731.4,0
2024-01-01 05:30:00,21727.75,21834.35,21680.85,21741.9,0
2024-01-02 05:30:00,21751.35,21755.6,21555.65,21665.8,0
2024-01-03 05:30:00,21661.1,21677.0,21500.35,21517.35,0
2024-01-04 05:30:00,21605.8,21685.65,21564.55,21658.6,0
2024-01-05 05:30:00,21705.75,21749.6,21629.2,21710.8,0
2024-01-08 05:30:00,21747.6,21763.95,21492.9,21513.0,0
2024-01-09 05:30:00,21653.6,21724.45,21517.85,21544.85,0
2024-01-10 05:30:00,21529.3,21641.85,21448.65,21618.7,0
2024-01-11 05:30:00,21688.0,21726.5,21593.75,21647.2,0
2024-01-12 05:30:00,21773.55,21928.25,21715.15,21894.55,0
2024-01-15 05:30:00,22053.15,22115.55,21963.55,22097.45,0
2024-01-16 05:30:00,22080.5,22124.15,21969.8,22032.3,0
2024-01-17 05:30:00,21647.25,21851.5,21550.45,21571.95,0
2024-01-18 05:30:00,21414.2,21539.4,21285.55,21462.25,0
2024-01-19 05:30:00,21615.2,21670.6,21575.0,21622.4,0
2024-01-20 05:30:00,21706.15,21720.3,21541.8,21571.8,0
2024-01-23 05:30:00,21716.7,21750.25,21192.6,21238.8,0
2024-01-24 05:30:00,21185.25,21482.35,21137.2,21453.95,0
2024-01-25 05:30:00,21454.6,21459.0,21247.05,21352.6,0
2024-01-29 05:30:00,21433.1,21763.25,21429.6,21737.6,0
2024-01-30 05:30:00,21775.75,21813.05,21501.8,21522.1,0
2024-01-31 05:30:00,21487.25,21741.35,21448.85,21725.7,0
2024-02-01 05:30:00,21780.65,21832.95,21658.75,21697.45,0
2024-02-02 05:30:00,21812.75,22126.8,21805.55,21853.8,0
2024-02-05 05:30:00,21921.05,21964.3,21726.95,21771.7,0
2024-02-06 05:30:00,21825.2,21951.4,21737.55,21929.4,0
2024-02-07 05:30:00,22045.05,22053.3,21860.15,21930.5,0
2024-02-08 05:30:00,22009.65,22011.05,21665.3,21717.95,0
2024-02-09 05:30:00,21727.0,21804.45,21629.9,21782.5,0
2024-02-12 05:30:00,21800.8,21831.7,21574.75,21616.05,0
2024-02-13 05:30:00,21664.3,21766.8,21543.35,21743.25,0
2024-02-14 05:30:00,21578.15,21870.85,21530.2,21840.05,0
2024-02-15 05:30:00,21906.55,21953.85,21794.8,21910.75,0
2024-02-16 05:30:00,22020.3,22068.65,21968.95,22040.7,0
2024-02-19 05:30:00,22103.45,22186.65,22021.05,22122.25,0
2024-02-20 05:30:00,22099.2,22215.6,22045.85,22196.95,0
2024-02-21 05:30:00,22248.85,22249.4,21997.95,22055.05,0
2024-02-22 05:30:00,22081.55,22252.5,21875.25,22217.45,0
2024-02-23 05:30:00,22290.0,22297.5,22186.1,22212.7,0
2024-02-26 05:30:00,22169.2,22202.15,22075.15,22122.05,0
2024-02-27 05:30:00,22090.2,22218.25,22085.65,22198.35,0
2024-02-28 05:30:00,22214.1,22229.15,21915.85,21951.15,0
2024-02-29 05:30:00,21935.2,22060.55,21860.65,21982.8,0
2024-03-01 05:30:00,22048.3,22353.3,22047.75,22338.75,0
2024-03-02 05:30:00,22406.95,22419.55,22367.05,22378.4,0
2024-03-04 05:30:00,22403.5,22440.9,22358.3,22405.6,0
2024-03-05 05:30:00,22371.25,22416.9,22269.15,22356.3,0
2024-03-06 05:30:00,22327.5,22497.2,22224.35,22474.05,0
2024-03-07 05:30:00,22505.3,22525.65,22430.0,22493.55,0
2024-03-11 05:30:00,22517.5,22526.6,22307.25,22332.65,0
2024-03-12 05:30:00,22334.45,22452.55,22256.0,22335.7,0
2024-03-13 05:30:00,22432.2,22446.75,21905.65,21997.7,0
2024-03-14 05:30:00,21982.55,22204.6,21917.5,22146.65,0
2024-03-15 05:30:00,22064.85,22120.9,21931.7,22023.35,0
2024-03-18 05:30:00,21990.1,22123.7,21916.55,22055.7,0
2024-03-19 05:30:00,21946.45,21978.3,21793.1,21817.45,0
2024-03-20 05:30:00,21843.9,21930.9,21710.2,21839.1,0
2024-03-21 05:30:00,21989.9,22080.95,21941.3,22011.95,0
2024-03-22 05:30:00,21932.2,22180.7,21883.3,22096.75,0
2024-03-26 05:30:00,21947.9,22073.2,21947.55,22004.7,0
2024-03-27 05:30:00,22053.95,22193.6,22052.85,22123.65,0
2024-03-28 05:30:00,22163.6,22516.0,22163.6,22326.9,0
