Datetime,Open,High,Low,Close,Volume
2023-03-29 14:25:00,17024.7,17027.2,17013.7,17018.5,0
2023-03-29 14:30:00,17019.9,17022.3,16990.4,16999.8,0
2023-03-29 14:35:00,16999.8,17000.9,16992.9,16997.6,0
2023-03-29 14:40:00,16997.4,17009.6,16995.7,17008.1,0
2023-03-29 14:45:00,17008.5,17013.2,17003.1,17013.1,0
2023-03-29 14:50:00,17012.1,17018.1,17002.1,17015.6,0
2023-03-29 14:55:00,17014.8,17021.3,17008.9,17015.4,0
2023-03-29 15:00:00,17013.9,17066.2,17011.9,17061.4,0
2023-03-29 15:05:00,17061.3,17074.1,17052.7,17071.7,0
2023-03-29 15:10:00,17071.6,17097.2,17067.2,17094.8,0
2023-03-29 15:15:00,17096.2,17102.4,17087.2,17099.8,0
2023-03-29 15:20:00,17100.2,17115.6,17097.4,17109.3,0
2023-03-29 15:25:00,17110.4,17126.2,17106.3,17115.6,0
2023-03-31 09:15:00,17210.3,17263.2,17204.7,17246.3,0
2023-03-31 09:20:00,17246.2,17275.8,17246.2,17270.9,0
2023-03-31 09:25:00,17270.8,17277.7,17255.2,17269.9,0
2023-03-31 09:30:00,17270.4,17279.2,17253.3,17253.8,0
2023-03-31 09:35:00,17254.3,17268.6,17254.3,17263.5,0
2023-03-31 09:40:00,17264.0,17289.8,17264.0,17278.2,0
2023-03-31 09:45:00,17277.9,17282.2,17273.1,17274.7,0
2023-03-31 09:50:00,17274.2,17281.6,17266.4,17279.4,0
2023-03-31 09:55:00,17279.8,17281.1,17261.1,17261.6,0
2023-03-31 10:00:00,17261.7,17281.8,17259.9,17277.3,0
2023-03-31 10:05:00,17277.3,17277.3,17259.1,17265.8,0
2023-03-31 10:10:00,17265.2,17269.1,17253.7,17256.9,0
2023-03-31 10:15:00,17256.3,17269.6,17256.3,17263.3,0
2023-03-31 10:20:00,17262.3,17265.8,17253.2,17262.6,0
2023-03-31 10:25:00,17262.0,17265.2,17253.3,17256.2,0
2023-03-31 10:30:00,17257.2,17257.2,17239.9,17240.8,0
2023-03-31 10:35:00,17240.2,17245.8,17234.9,17244.4,0
2023-03-31 10:40:00,17243.4,17250.6,17233.7,17248.2,0
2023-03-31 10:45:00,17248.2,17248.2,17235.6,17237.2,0
2023-03-31 10:50:00,17237.6,17253.4,17235.6,17252.1,0
2023-03-31 10:55:00,17252.2,17252.2,17239.2,17249.4,0
2023-03-31 11:00:00,17249.9,17250.4,17237.6,17239.8,0
2023-03-31 11:05:00,17240.2,17257.9,17238.3,17250.9,0
2023-03-31 11:10:00,17251.7,17252.3,17241.8,17245.5,0
2023-03-31 11:15:00,17245.1,17254.6,17242.1,17250.3,0
2023-03-31 11:20:00,17249.3,17254.9,17249.3,17249.4,0
2023-03-31 11:25:00,17249.1,17259.8,17249.1,17259.0,0
2023-03-31 11:30:00,17260.6,17269.4,17258.8,17264.3,0
2023-03-31 11:35:00,17264.5,17273.9,17262.2,17272.7,0
2023-03-31 11:40:00,17273.0,17283.3,17272.6,17275.5,0
2023-03-31 11:45:00,17274.8,17278.1,17268.2,17272.7,0
2023-03-31 11:50:00,17272.7,17291.9,17272.7,17280.8,0
2023-03-31 11:55:00,17280.3,17285.8,17276.1,17277.2,0
2023-03-31 12:00:00,17277.1,17281.6,17274.7,17276.2,0
2023-03-31 12:05:00,17276.8,17280.8,17274.3,17275.0,0
2023-03-31 12:10:00,17275.4,17282.2,17274.2,17278.7,0
2023-03-31 12:15:00,17279.0,17284.4,17268.7,17284.0,0
2023-03-31 12:20:00,17284.1,17289.2,17282.7,17287.8,0
2023-03-31 12:25:00,17288.2,17289.4,17282.9,17289.4,0
2023-03-31 12:30:00,17289.2,17316.0,17285.8,17311.4,0
2023-03-31 12:35:00,17312.2,17320.7,17311.1,17314.9,0
2023-03-31 12:40:00,17315.3,17323.6,17313.0,17322.2,0
2023-03-31 12:45:00,17323.2,17323.9,17311.8,17316.6,0
2023-03-31 12:50:00,17315.9,17315.9,17307.1,17313.1,0
2023-03-31 12:55:00,17313.7,17316.0,17306.6,17311.5,0
2023-03-31 13:00:00,17311.7,17323.4,17308.2,17321.2,0
2023-03-31 13:05:00,17322.6,17324.2,17316.5,17319.2,0
2023-03-31 13:10:00,17319.8,17325.4,17315.1,17316.7,0
2023-03-31 13:15:00,17317.5,17324.9,17312.4,17323.8,0
2023-03-31 13:20:00,17324.3,17325.6,17313.2,17321.3,0
2023-03-31 13:25:00,17321.7,17329.1,17318.7,17325.6,0
2023-03-31 13:30:00,17325.8,17332.2,17314.3,17328.7,0
2023-03-31 13:35:00,17329.9,17339.0,17326.4,17326.8,0
2023-03-31 13:40:00,17328.1,17346.7,17325.6,17344.3,0
2023-03-31 13:45:00,17345.9,17350.7,17341.4,17344.3,0
2023-03-31 13:50:00,17344.9,17356.8,17343.4,17355.4,0
2023-03-31 13:55:00,17356.5,17364.1,17354.0,17354.9,0
2023-03-31 14:00:00,17355.9,17361.9,17349.2,17358.2,0
2023-03-31 14:05:00,17358.2,17365.8,17353.2,17353.6,0
2023-03-31 14:10:00,17354.8,17364.7,17352.9,17360.8,0
2023-03-31 14:15:00,17361.8,17374.2,17360.9,17371.1,0
2023-03-31 14:20:00,17372.2,17373.7,17356.5,17360.6,0
2023-03-31 14:25:00,17362.1,17362.1,17347.3,17360.4,0
2023-03-31 14:30:00,17361.5,17361.6,17344.2,17354.0,0
2023-03-31 14:35:00,17354.7,17360.6,17349.7,17359.2,0
2023-03-31 14:40:00,17359.3,17362.1,17353.2,17357.8,0
2023-03-31 14:45:00,17358.7,17377.6,17352.7,17376.2,0
2023-03-31 14:50:00,17376.9,17376.9,17351.7,17359.8,0
2023-03-31 14:55:00,17361.0,17366.8,17354.9,17366.6,0
2023-03-31 15:00:00,17368.0,17381.6,17361.2,17371.1,0
2023-03-31 15:05:00,17371.4,17380.9,17368.9,17371.6,0
2023-03-31 15:10:00,17371.2,17371.3,17357.1,17363.2,0
2023-03-31 15:15:00,17362.7,17364.1,17341.8,17342.0,0
2023-03-31 15:20:00,17341.5,17352.2,17337.7,17351.3,0
2023-03-31 15:25:00,17351.2,17367.5,17351.1,17356.8,0
2023-04-03 09:15:00,17427.9,17428.1,17376.7,17380.2,0
2023-04-03 09:20:00,17377.4,17386.6,17359.6,17384.7,0
2023-04-03 09:25:00,17382.4,17384.3,17337.3,17344.4,0
2023-04-03 09:30:00,17345.3,17359.7,17329.1,17351.8,0
2023-04-03 09:35:00,17351.7,17356.4,17335.8,17337.2,0
2023-04-03 09:40:00,17336.2,17363.1,17325.5,17358.4,0
2023-04-03 09:45:00,17358.8,17379.6,17357.8,17377.0,0
2023-04-03 09:50:00,17378.2,17379.6,17364.6,17364.6,0
2023-04-03 09:55:00,17364.1,17374.8,17357.3,17374.8,0
2023-04-03 10:00:00,17374.2,17381.9,17360.4,17362.7,0
2023-04-03 10:05:00,17362.1,17370.1,17357.7,17364.8,0
2023-04-03 10:10:00,17365.3,17376.9,17364.8,17367.9,0
2023-04-03 10:15:00,17368.2,17368.2,17351.4,17357.7,0
2023-04-03 10:20:00,17357.7,17378.4,17355.7,17375.1,0
2023-04-03 10:25:00,17374.7,17374.7,17361.3,17362.7,0
2023-04-03 10:30:00,17364.1,17365.6,17352.1,17357.7,0
2023-04-03 10:35:00,17357.3,17361.6,17355.4,17358.4,0
2023-04-03 10:40:00,17358.7,17358.7,17336.2,17337.8,0
2023-04-03 10:45:00,17337.7,17353.8,17335.4,17351.2,0
2023-04-03 10:50:00,17351.7,17351.7,17336.9,17339.2,0
2023-04-03 10:55:00,17339.2,17342.0,17331.7,17338.8,0
2023-04-03 11:00:00,17338.8,17344.8,17338.8,17341.9,0
2023-04-03 11:05:00,17341.7,17343.3,17334.6,17335.4,0
2023-04-03 11:10:00,17334.9,17334.9,17321.3,17324.3,0
2023-04-03 11:15:00,17324.2,17330.2,17321.8,17326.0,0
2023-04-03 11:20:00,17326.2,17328.3,17320.2,17322.9,0
2023-04-03 11:25:00,17323.1,17326.0,17315.6,17317.9,0
2023-04-03 11:30:00,17318.3,17322.7,17312.8,17321.6,0
2023-04-03 11:35:00,17321.4,17334.8,17320.6,17332.8,0
2023-04-03 11:40:00,17333.6,17336.2,17326.9,17330.8,0
2023-04-03 11:45:00,17331.1,17343.6,17330.8,17337.0,0
2023-04-03 11:50:00,17337.3,17350.4,17335.8,17346.8,0
2023-04-03 11:55:00,17346.6,17349.3,17337.3,17345.3,0
2023-04-03 12:00:00,17344.5,17346.6,17338.2,17345.0,0
2023-04-03 12:05:00,17345.2,17359.2,17344.2,17359.2,0
2023-04-03 12:10:00,17358.3,17363.6,17350.0,17351.7,0
2023-04-03 12:15:00,17351.6,17362.3,17346.7,17362.3,0
2023-04-03 12:20:00,17360.8,17363.0,17349.8,17355.3,0
2023-04-03 12:25:00,17354.7,17357.8,17343.6,17356.9,0
2023-04-03 12:30:00,17356.8,17358.5,17347.0,17354.4,0
2023-04-03 12:35:00,17354.4,17355.6,17345.3,17348.5,0
2023-04-03 12:40:00,17348.4,17358.1,17342.9,17352.7,0
2023-04-03 12:45:00,17352.9,17357.2,17348.7,17356.0,0
2023-04-03 12:50:00,17354.8,17362.3,17352.8,17355.1,0
2023-04-03 12:55:00,17354.1,17355.4,17343.7,17344.6,0
2023-04-03 13:00:00,17344.4,17350.6,17336.2,17350.6,0
2023-04-03 13:05:00,17350.2,17368.8,17346.4,17353.7,0
2023-04-03 13:10:00,17352.7,17354.4,17344.6,17348.2,0
2023-04-03 13:15:00,17348.2,17351.3,17340.7,17350.8,0
2023-04-03 13:20:00,17350.2,17354.7,17347.2,17350.2,0
2023-04-03 13:25:00,17349.5,17350.9,17338.4,17342.7,0
2023-04-03 13:30:00,17342.2,17356.7,17340.7,17355.1,0
2023-04-03 13:35:00,17353.7,17355.9,17343.3,17345.3,0
2023-04-03 13:40:00,17344.6,17347.9,17339.3,17347.4,0
2023-04-03 13:45:00,17346.6,17355.5,17341.9,17350.3,0
2023-04-03 13:50:00,17349.0,17352.3,17344.7,17352.3,0
2023-04-03 13:55:00,17352.3,17361.3,17344.7,17348.6,0
2023-04-03 14:00:00,17347.7,17367.7,17343.6,17363.7,0
2023-04-03 14:05:00,17363.1,17372.6,17357.9,17365.4,0
2023-04-03 14:10:00,17363.9,17371.8,17361.9,17371.8,0
2023-04-03 14:15:00,17371.2,17373.2,17356.8,17367.2,0
2023-04-03 14:20:00,17366.7,17377.7,17362.8,17372.1,0
2023-04-03 14:25:00,17372.0,17377.2,17367.4,17374.0,0
2023-04-03 14:30:00,17373.2,17381.8,17366.8,17376.6,0
2023-04-03 14:35:00,17376.4,17381.8,17371.3,17379.8,0
2023-04-03 14:40:00,17379.6,17386.9,17372.4,17386.3,0
2023-04-03 14:45:00,17386.0,17397.9,17380.6,17391.7,0
2023-04-03 14:50:00,17392.1,17394.7,17388.1,17391.4,0
2023-04-03 14:55:00,17390.9,17397.2,17379.3,17382.7,0
2023-04-03 15:00:00,17383.5,17394.4,17381.8,17392.2,0
2023-04-03 15:05:00,17391.8,17399.1,17386.0,17396.8,0
2023-04-03 15:10:00,17396.6,17404.6,17392.8,17404.1,0
2023-04-03 15:15:00,17403.8,17410.2,17397.6,17399.8,0
2023-04-03 15:20:00,17400.1,17402.7,17393.6,17397.3,0
2023-04-03 15:25:00,17397.9,17404.0,17395.0,17399.7,0
2023-04-05 09:15:00,17422.3,17458.1,17402.7,17457.9,0
2023-04-05 09:20:00,17455.2,17466.6,17437.4,17459.8,0
2023-04-05 09:25:00,17458.0,17466.7,17453.7,17465.9,0
2023-04-05 09:30:00,17464.7,17470.4,17454.9,17458.6,0
2023-04-05 09:35:00,17458.3,17473.7,17456.1,17472.8,0
2023-04-05 09:40:00,17472.1,17472.8,17454.3,17457.9,0
2023-04-05 09:45:00,17458.2,17481.9,17457.4,17481.6,0
2023-04-05 09:50:00,17481.2,17484.7,17472.2,17478.9,0
2023-04-05 09:55:00,17479.6,17482.2,17472.6,17473.2,0
2023-04-05 10:00:00,17472.7,17485.8,17466.9,17483.9,0
2023-04-05 10:05:00,17485.6,17492.9,17481.2,17486.5,0
2023-04-05 10:10:00,17486.7,17493.0,17485.1,17491.7,0
2023-04-05 10:15:00,17491.2,17501.6,17484.9,17484.9,0
2023-04-05 10:20:00,17485.7,17496.7,17483.9,17492.2,0
2023-04-05 10:25:00,17491.2,17503.7,17487.9,17500.9,0
2023-04-05 10:30:00,17500.4,17508.3,17498.1,17500.3,0
2023-04-05 10:35:00,17500.7,17510.3,17499.7,17508.6,0
2023-04-05 10:40:00,17508.6,17514.1,17502.5,17505.2,0
2023-04-05 10:45:00,17506.0,17506.1,17485.7,17491.2,0
2023-04-05 10:50:00,17491.4,17492.9,17485.2,17488.7,0
2023-04-05 10:55:00,17488.1,17491.8,17480.6,17487.7,0
2023-04-05 11:00:00,17487.8,17488.8,17481.1,17482.9,0
2023-04-05 11:05:00,17484.0,17487.2,17478.2,17480.7,0
2023-04-05 11:10:00,17480.1,17486.4,17480.0,17485.9,0
2023-04-05 11:15:00,17485.8,17494.6,17484.5,17491.4,0
2023-04-05 11:20:00,17490.8,17498.7,17488.3,17489.6,0
2023-04-05 11:25:00,17488.8,17495.9,17482.2,17495.3,0
2023-04-05 11:30:00,17495.3,17495.9,17489.5,17489.5,0
2023-04-05 11:35:00,17490.2,17495.1,17487.5,17491.5,0
2023-04-05 11:40:00,17491.1,17494.5,17488.1,17488.2,0
2023-04-05 11:45:00,17488.7,17500.2,17488.7,17494.4,0
2023-04-05 11:50:00,17493.4,17496.7,17487.6,17494.1,0
2023-04-05 11:55:00,17494.2,17511.4,17492.1,17504.2,0
2023-04-05 12:00:00,17504.0,17508.6,17494.5,17507.1,0
2023-04-05 12:05:00,17507.4,17515.8,17499.2,17499.9,0
2023-04-05 12:10:00,17500.2,17511.5,17492.8,17509.8,0
2023-04-05 12:15:00,17510.3,17513.7,17499.1,17502.2,0
2023-04-05 12:20:00,17502.2,17513.2,17499.9,17511.1,0
2023-04-05 12:25:00,17511.2,17514.7,17505.6,17507.7,0
2023-04-05 12:30:00,17507.4,17514.2,17504.8,17504.8,0
2023-04-05 12:35:00,17505.0,17525.3,17504.2,17524.8,0
2023-04-05 12:40:00,17525.4,17527.9,17519.9,17525.7,0
2023-04-05 12:45:00,17525.6,17532.9,17517.0,17531.7,0
2023-04-05 12:50:00,17532.8,17541.2,17529.9,17530.3,0
2023-04-05 12:55:00,17529.9,17535.9,17520.7,17535.2,0
2023-04-05 13:00:00,17534.4,17542.9,17526.8,17538.4,0
2023-04-05 13:05:00,17538.7,17541.6,17535.5,17538.9,0
2023-04-05 13:10:00,17539.3,17545.2,17534.1,17537.4,0
2023-04-05 13:15:00,17537.3,17537.6,17528.8,17534.3,0
2023-04-05 13:20:00,17533.4,17537.8,17528.1,17531.5,0
2023-04-05 13:25:00,17531.8,17542.1,17529.5,17540.3,0
2023-04-05 13:30:00,17540.7,17545.2,17516.8,17516.8,0
2023-04-05 13:35:00,17516.5,17530.3,17513.9,17523.9,0
2023-04-05 13:40:00,17524.3,17530.9,17521.2,17525.7,0
2023-04-05 13:45:00,17525.8,17533.9,17525.3,17529.2,0
2023-04-05 13:50:00,17529.3,17530.1,17517.2,17527.6,0
2023-04-05 13:55:00,17527.9,17529.7,17518.4,17523.6,0
2023-04-05 14:00:00,17523.9,17531.3,17522.0,17529.8,0
2023-04-05 14:05:00,17529.4,17530.4,17521.5,17527.0,0
2023-04-05 14:10:00,17526.6,17543.3,17525.7,17536.8,0
2023-04-05 14:15:00,17536.6,17540.2,17529.1,17535.8,0
2023-04-05 14:20:00,17535.3,17539.9,17525.9,17534.7,0
2023-04-05 14:25:00,17534.7,17539.7,17532.6,17539.6,0
2023-04-05 14:30:00,17539.1,17548.1,17537.8,17542.8,0
2023-04-05 14:35:00,17542.4,17549.2,17537.8,17542.2,0
2023-04-05 14:40:00,17541.7,17543.4,17528.3,17543.1,0
2023-04-05 14:45:00,17542.9,17543.7,17535.7,17540.1,0
2023-04-05 14:50:00,17540.2,17546.0,17539.6,17545.6,0
2023-04-05 14:55:00,17546.0,17550.3,17542.2,17545.4,0
2023-04-05 15:00:00,17546.6,17551.8,17538.0,17551.4,0
2023-04-05 15:05:00,17551.9,17562.6,17548.8,17559.5,0
2023-04-05 15:10:00,17560.0,17560.6,17551.4,17552.6,0
2023-04-05 15:15:00,17554.2,17563.9,17549.8,17562.9,0
2023-04-05 15:20:00,17562.4,17569.6,17557.4,17566.3,0
2023-04-05 15:25:00,17565.2,17570.6,17556.6,17561.0,0
2023-04-06 09:15:00,17533.8,17535.5,17511.6,17522.1,0
2023-04-06 09:20:00,17522.4,17544.7,17517.2,17529.3,0
2023-04-06 09:25:00,17528.7,17540.2,17525.8,17531.9,0
2023-04-06 09:30:00,17532.8,17532.8,17518.2,17522.2,0
2023-04-06 09:35:00,17522.3,17524.1,17517.7,17522.8,0
2023-04-06 09:40:00,17521.4,17537.6,17521.4,17533.2,0
2023-04-06 09:45:00,17532.9,17535.3,17524.2,17530.2,0
2023-04-06 09:50:00,17531.0,17535.7,17502.8,17513.4,0
2023-04-06 09:55:00,17513.1,17528.4,17507.8,17527.8,0
2023-04-06 10:00:00,17528.1,17580.1,17520.2,17576.4,0
2023-04-06 10:05:00,17575.9,17601.2,17575.2,17584.2,0
2023-04-06 10:10:00,17584.3,17590.8,17573.8,17588.5,0
2023-04-06 10:15:00,17588.8,17599.9,17588.0,17590.2,0
2023-04-06 10:20:00,17590.6,17590.7,17577.6,17583.9,0
2023-04-06 10:25:00,17583.8,17590.2,17579.3,17582.4,0
2023-04-06 10:30:00,17582.4,17594.4,17581.2,17587.4,0
2023-04-06 10:35:00,17587.7,17594.9,17585.4,17589.3,0
2023-04-06 10:40:00,17590.2,17603.4,17588.8,17597.2,0
2023-04-06 10:45:00,17596.4,17596.6,17588.2,17594.3,0
2023-04-06 10:50:00,17595.2,17598.7,17591.1,17597.8,0
2023-04-06 10:55:00,17597.6,17612.1,17597.0,17609.9,0
2023-04-06 11:00:00,17610.5,17615.8,17602.7,17604.2,0
2023-04-06 11:05:00,17604.7,17617.9,17602.9,17614.8,0
2023-04-06 11:10:00,17614.5,17619.9,17612.2,17618.2,0
2023-04-06 11:15:00,17617.5,17621.1,17581.8,17583.2,0
2023-04-06 11:20:00,17582.7,17617.8,17580.8,17615.3,0
2023-04-06 11:25:00,17614.4,17614.9,17595.4,17607.2,0
2023-04-06 11:30:00,17607.2,17621.8,17605.1,17615.6,0
2023-04-06 11:35:00,17615.8,17617.6,17599.1,17615.9,0
2023-04-06 11:40:00,17615.9,17616.8,17606.9,17610.2,0
2023-04-06 11:45:00,17609.9,17617.5,17601.9,17603.3,0
2023-04-06 11:50:00,17603.2,17608.8,17597.8,17600.6,0
2023-04-06 11:55:00,17600.3,17606.9,17594.8,17597.8,0
2023-04-06 12:00:00,17597.3,17606.8,17596.6,17606.2,0
2023-04-06 12:05:00,17605.7,17608.9,17595.3,17601.7,0
2023-04-06 12:10:00,17601.5,17604.3,17594.9,17602.3,0
2023-04-06 12:15:00,17602.5,17606.3,17598.8,17605.9,0
2023-04-06 12:20:00,17606.0,17618.3,17601.8,17602.4,0
2023-04-06 12:25:00,17603.3,17615.8,17597.7,17614.1,0
2023-04-06 12:30:00,17615.2,17618.3,17597.8,17607.3,0
2023-04-06 12:35:00,17606.9,17622.6,17603.4,17621.2,0
2023-04-06 12:40:00,17621.2,17626.7,17607.8,17624.8,0
2023-04-06 12:45:00,17625.7,17629.2,17615.8,17627.6,0
2023-04-06 12:50:00,17627.5,17629.8,17623.8,17629.4,0
2023-04-06 12:55:00,17628.7,17638.7,17628.4,17632.6,0
2023-04-06 13:00:00,17632.2,17636.2,17626.3,17633.8,0
2023-04-06 13:05:00,17632.9,17634.6,17620.4,17621.1,0
2023-04-06 13:10:00,17621.2,17621.6,17615.5,17618.4,0
2023-04-06 13:15:00,17618.3,17621.3,17605.4,17607.2,0
2023-04-06 13:20:00,17607.2,17620.2,17603.9,17606.7,0
2023-04-06 13:25:00,17605.1,17618.2,17601.3,17616.8,0
2023-04-06 13:30:00,17617.1,17621.1,17605.4,17609.3,0
2023-04-06 13:35:00,17609.0,17613.4,17584.0,17585.9,0
2023-04-06 13:40:00,17585.3,17592.4,17572.2,17574.2,0
2023-04-06 13:45:00,17574.1,17576.0,17562.2,17570.0,0
2023-04-06 13:50:00,17569.7,17574.7,17552.0,17555.2,0
2023-04-06 13:55:00,17555.2,17568.3,17552.5,17568.2,0
2023-04-06 14:00:00,17568.1,17585.7,17564.9,17575.1,0
2023-04-06 14:05:00,17574.7,17585.5,17574.7,17580.2,0
2023-04-06 14:10:00,17580.0,17586.6,17568.5,17575.6,0
2023-04-06 14:15:00,17576.0,17583.5,17568.7,17571.7,0
2023-04-06 14:20:00,17572.1,17582.7,17571.8,17579.1,0
2023-04-06 14:25:00,17579.0,17588.2,17578.8,17581.8,0
2023-04-06 14:30:00,17580.7,17601.2,17575.1,17600.9,0
2023-04-06 14:35:00,17601.0,17606.9,17592.8,17601.9,0
2023-04-06 14:40:00,17602.2,17609.8,17594.8,17595.9,0
2023-04-06 14:45:00,17595.9,17608.4,17592.0,17608.0,0
2023-04-06 14:50:00,17607.8,17613.0,17599.9,17600.7,0
2023-04-06 14:55:00,17600.9,17609.8,17599.8,17605.7,0
2023-04-06 15:00:00,17606.1,17608.1,17597.6,17604.6,0
2023-04-06 15:05:00,17605.3,17606.6,17598.6,17601.8,0
2023-04-06 15:10:00,17600.8,17602.9,17590.7,17591.3,0
2023-04-06 15:15:00,17591.9,17601.9,17591.0,17592.6,0
2023-04-06 15:20:00,17591.9,17608.3,17590.7,17605.7,0
2023-04-06 15:25:00,17605.6,17606.3,17597.3,17602.0,0
2023-04-10 09:15:00,17634.9,17651.7,17621.3,17635.8,0
2023-04-10 09:20:00,17636.4,17641.1,17617.7,17630.2,0
2023-04-10 09:25:00,17631.3,17643.1,17627.1,17635.1,0
2023-04-10 09:30:00,17635.3,17635.3,17608.8,17612.6,0
2023-04-10 09:35:00,17612.2,17632.4,17609.8,17630.1,0
2023-04-10 09:40:00,17631.1,17656.8,17621.2,17650.9,0
2023-04-10 09:45:00,17651.1,17654.1,17641.8,17644.2,0
2023-04-10 09:50:00,17644.2,17660.7,17641.4,17652.3,0
2023-04-10 09:55:00,17651.7,17653.4,17628.3,17628.8,0
2023-04-10 10:00:00,17629.3,17644.0,17624.2,17643.2,0
2023-04-10 10:05:00,17642.8,17649.1,17630.8,17630.8,0
2023-04-10 10:10:00,17630.6,17638.2,17624.8,17630.0,0
2023-04-10 10:15:00,17630.5,17636.4,17619.3,17626.2,0
2023-04-10 10:20:00,17627.3,17631.2,17616.2,17617.3,0
2023-04-10 10:25:00,17616.9,17617.9,17605.3,17609.3,0
2023-04-10 10:30:00,17609.2,17631.6,17609.2,17629.6,0
2023-04-10 10:35:00,17629.4,17632.1,17614.0,17621.7,0
2023-04-10 10:40:00,17621.2,17631.9,17619.3,17629.2,0
2023-04-10 10:45:00,17629.2,17629.2,17620.5,17620.6,0
2023-04-10 10:50:00,17620.6,17623.8,17608.8,17622.0,0
2023-04-10 10:55:00,17621.9,17624.7,17616.3,17623.3,0
2023-04-10 11:00:00,17623.0,17629.5,17621.6,17628.8,0
2023-04-10 11:05:00,17628.6,17631.6,17624.8,17627.8,0
